Code,_StartTime,_EndTime,StartTime,EndTime,Type,Change
PO37,Sep 2006,Dec 2018,"£168,250","£157,500",Flat,-6%
PO37,Sep 2006,Dec 2018,"£299,500","£380,000",Detached,+27%
PO37,Sep 2006,Dec 2018,"£206,250","£207,500",All,+1%
PO37,Sep 2006,Dec 2018,"£161,000","£247,475",Terraced,+54%
PO37,Sep 2006,Dec 2018,"£179,950","£200,000",Semi,+11%
PO38,Sep 2006,Dec 2018,"£156,250","£131,250",Flat,-16%
PO38,Sep 2006,Dec 2018,"£299,500","£435,000",Detached,+45%
PO38,Sep 2006,Dec 2018,"£209,950","£237,250",All,+13%
PO38,Sep 2006,Dec 2018,"£161,225","£180,000",Terraced,+12%
PO38,Sep 2006,Dec 2018,"£194,950","£230,000",Semi,+18%
PO39,Sep 2006,Dec 2018,"£235,000","£110,000",Flat,-53%
PO39,Sep 2006,Dec 2018,"£342,250","£479,000",Detached,+40%
PO39,Sep 2006,Dec 2018,"£270,000","£300,000",All,+11%
PO39,Sep 2006,Dec 2018,"£192,500","£270,000",Terraced,+40%
PO39,Sep 2006,Dec 2018,"£194,950","£275,000",Semi,+41%
PO4,Sep 2006,Dec 2018,"£143,500","£166,500",Flat,+16%
PO4,Sep 2006,Dec 2018,"£447,498","£302,500",Detached,-32%
PO4,Sep 2006,Dec 2018,"£174,995","£225,000",All,+29%
PO4,Sep 2006,Dec 2018,"£174,995","£240,000",Terraced,+37%
PO4,Sep 2006,Dec 2018,"£225,000","£265,000",Semi,+18%
PO40,Sep 2006,Dec 2018,"£135,000","£115,000",Flat,-15%
PO40,Sep 2006,Dec 2018,"£275,000","£350,000",Detached,+27%
PO40,Sep 2006,Dec 2018,"£235,000","£275,000",All,+17%
PO40,Sep 2006,Dec 2018,"£170,000","£180,000",Terraced,+6%
PO40,Sep 2006,Dec 2018,"£220,000","£225,000",Semi,+2%
PO41,Sep 2006,Dec 2018,"£161,975","£149,975",Flat,-7%
PO41,Sep 2006,Dec 2018,"£359,750","£569,950",Detached,+58%
PO41,Sep 2006,Dec 2018,"£300,000","£339,000",All,+13%
PO41,Sep 2006,Dec 2018,"£247,000","£89,950",Terraced,-64%
PO41,Sep 2006,Dec 2018,"£295,000","£86,950",Semi,-71%
PO5,Sep 2006,Dec 2018,"£134,973","£168,748",Flat,+25%
PO5,Sep 2006,Dec 2018,"£750,000","£442,500",Detached,-41%
PO5,Sep 2006,Dec 2018,"£164,995","£205,000",All,+24%
PO5,Sep 2006,Dec 2018,"£289,950","£315,000",Terraced,+9%
PO5,Sep 2006,Dec 2018,"£325,000","£455,000",Semi,+40%
PO6,Sep 2006,Dec 2018,"£119,000","£167,500",Flat,+41%
PO6,Sep 2006,Dec 2018,"£349,950","£550,000",Detached,+57%
PO6,Sep 2006,Dec 2018,"£196,995","£300,000",All,+52%
PO6,Sep 2006,Dec 2018,"£168,500","£320,000",Terraced,+90%
PO6,Sep 2006,Dec 2018,"£205,000","£315,000",Semi,+54%
PO7,Sep 2006,Dec 2018,"£125,995","£175,000",Flat,+39%
PO7,Sep 2006,Dec 2018,"£304,950","£435,000",Detached,+43%
PO7,Sep 2006,Dec 2018,"£218,950","£309,975",All,+42%
PO7,Sep 2006,Dec 2018,"£169,225","£250,000",Terraced,+48%
PO7,Sep 2006,Dec 2018,"£194,995","£280,000",Semi,+44%
PO8,Sep 2006,Dec 2018,"£110,000","£153,748",Flat,+40%
PO8,Sep 2006,Dec 2018,"£279,950","£430,000",Detached,+54%
PO8,Sep 2006,Dec 2018,"£231,995","£339,000",All,+46%
PO8,Sep 2006,Dec 2018,"£167,500","£237,500",Terraced,+42%
PO8,Sep 2006,Dec 2018,"£209,998","£315,000",Semi,+50%
PO9,Sep 2006,Dec 2018,"£111,000","£145,000",Flat,+31%
PO9,Sep 2006,Dec 2018,"£359,950","£540,000",Detached,+50%
PO9,Sep 2006,Dec 2018,"£229,250","£295,000",All,+29%
PO9,Sep 2006,Dec 2018,"£146,950","£219,875",Terraced,+50%
PO9,Sep 2006,Dec 2018,"£215,000","£280,000",Semi,+30%
PR0,Dec 2007,Jan 2010,"£113,000","£79,950",Flat,-29%
PR0,Dec 2007,Jan 2010,-,-,Detached,-
PR0,Dec 2007,Jan 2010,"£113,000","£79,950",All,-29%
PR0,Dec 2007,Jan 2010,-,-,Terraced,-
PR0,Dec 2007,Jan 2010,-,-,Semi,-
PR1,Sep 2006,Dec 2018,"£129,950","£85,000",Flat,-35%
PR1,Sep 2006,Dec 2018,"£239,950","£299,000",Detached,+25%
PR1,Sep 2006,Dec 2018,"£145,000","£105,000",All,-28%
PR1,Sep 2006,Dec 2018,"£124,950","£89,995",Terraced,-28%
PR1,Sep 2006,Dec 2018,"£158,475","£140,000",Semi,-12%
PR11,Sep 2014,Aug 2018,"£57,500","£58,900",Flat,+2%
PR11,Sep 2014,Aug 2018,-,-,Detached,-
PR11,Sep 2014,Aug 2018,"£57,500","£58,900",All,+2%
PR11,Sep 2014,Aug 2018,-,-,Terraced,-
PR11,Sep 2014,Aug 2018,-,-,Semi,-
PR2,Sep 2006,Dec 2018,"£114,975","£94,500",Flat,-18%
PR2,Sep 2006,Dec 2018,"£229,950","£275,000",Detached,+20%
PR2,Sep 2006,Dec 2018,"£168,250","£145,000",All,-14%
PR2,Sep 2006,Dec 2018,"£129,950","£110,000",Terraced,-15%
PR2,Sep 2006,Dec 2018,"£175,000","£160,000",Semi,-9%
PR25,Sep 2006,Dec 2018,"£108,975","£95,000",Flat,-13%
PR25,Sep 2006,Dec 2018,"£209,950","£262,500",Detached,+25%
PR25,Sep 2006,Dec 2018,"£139,950","£150,000",All,+7%
PR25,Sep 2006,Dec 2018,"£107,500","£110,000",Terraced,+2%
PR25,Sep 2006,Dec 2018,"£134,950","£147,000",Semi,+9%
PR26,Sep 2006,Dec 2018,"£91,950","£122,000",Flat,+33%
PR26,Sep 2006,Dec 2018,"£222,500","£315,000",Detached,+42%
PR26,Sep 2006,Dec 2018,"£179,950","£250,000",All,+39%
PR26,Sep 2006,Dec 2018,"£136,975","£160,000",Terraced,+17%
PR26,Sep 2006,Dec 2018,"£163,725","£185,000",Semi,+13%
PR3,Sep 2006,Dec 2018,"£180,998","£139,995",Flat,-23%
PR3,Sep 2006,Dec 2018,"£349,950","£344,995",Detached,-1%
PR3,Sep 2006,Dec 2018,"£279,950","£232,998",All,-17%
PR3,Sep 2006,Dec 2018,"£159,950","£153,750",Terraced,-4%
PR3,Sep 2006,Dec 2018,"£214,973","£187,450",Semi,-13%
PR4,Sep 2006,Dec 2018,"£97,450","£92,500",Flat,-5%
PR4,Sep 2006,Dec 2018,"£277,000","£325,000",Detached,+17%
PR4,Sep 2006,Dec 2018,"£229,950","£250,000",All,+9%
PR4,Sep 2006,Dec 2018,"£139,950","£119,950",Terraced,-14%
PR4,Sep 2006,Dec 2018,"£169,500","£179,000",Semi,+6%
PR5,Sep 2006,Dec 2018,"£146,950","£85,000",Flat,-42%
PR5,Sep 2006,Dec 2018,"£245,000","£262,473",Detached,+7%
PR5,Sep 2006,Dec 2018,"£174,975","£149,950",All,-14%
PR5,Sep 2006,Dec 2018,"£119,225","£111,500",Terraced,-6%
PR5,Sep 2006,Dec 2018,"£143,225","£149,950",Semi,+5%
PR6,Sep 2006,Dec 2018,"£119,950","£90,000",Flat,-25%
PR6,Sep 2006,Dec 2018,"£249,950","£300,000",Detached,+20%
PR6,Sep 2006,Dec 2018,"£179,950","£175,000",All,-3%
PR6,Sep 2006,Dec 2018,"£129,973","£125,000",Terraced,-4%
PR6,Sep 2006,Dec 2018,"£149,950","£155,000",Semi,+3%
PR7,Sep 2006,Dec 2018,"£129,900","£99,950",Flat,-23%
PR7,Sep 2006,Dec 2018,"£235,000","£299,998",Detached,+28%
PR7,Sep 2006,Dec 2018,"£174,950","£165,000",All,-6%
PR7,Sep 2006,Dec 2018,"£124,950","£105,000",Terraced,-16%
PR7,Sep 2006,Dec 2018,"£159,950","£160,475",Semi,+0%
PR8,Sep 2006,Dec 2018,"£175,000","£125,000",Flat,-29%
PR8,Sep 2006,Dec 2018,"£299,950","£364,975",Detached,+22%
PR8,Sep 2006,Dec 2018,"£229,950","£189,950",All,-17%
PR8,Sep 2006,Dec 2018,"£171,500","£152,473",Terraced,-11%
PR8,Sep 2006,Dec 2018,"£189,950","£184,995",Semi,-3%
PR9,Sep 2006,Dec 2018,"£158,450","£110,000",Flat,-31%
PR9,Sep 2006,Dec 2018,"£290,000","£354,975",Detached,+22%
PR9,Sep 2006,Dec 2018,"£189,950","£155,000",All,-18%
PR9,Sep 2006,Dec 2018,"£169,995","£150,000",Terraced,-12%
PR9,Sep 2006,Dec 2018,"£179,500","£169,950",Semi,-5%
RG1,Sep 2006,Dec 2018,"£159,950","£243,750",Flat,+52%
RG1,Sep 2006,Dec 2018,"£357,475","£479,975",Detached,+34%
RG1,Sep 2006,Dec 2018,"£185,975","£270,000",All,+45%
RG1,Sep 2006,Dec 2018,"£190,000","£290,000",Terraced,+53%
RG1,Sep 2006,Dec 2018,"£298,000","£375,000",Semi,+26%
RG10,Sep 2006,Dec 2018,"£229,950","£250,000",Flat,+9%
RG10,Sep 2006,Dec 2018,"£429,950","£750,000",Detached,+74%
RG10,Sep 2006,Dec 2018,"£375,000","£587,250",All,+57%
RG10,Sep 2006,Dec 2018,"£265,000","£375,000",Terraced,+42%
RG10,Sep 2006,Dec 2018,"£296,225","£475,000",Semi,+60%
RG12,Sep 2006,Dec 2018,"£134,950","£220,000",Flat,+63%
RG12,Sep 2006,Dec 2018,"£324,950","£500,000",Detached,+54%
RG12,Sep 2006,Dec 2018,"£199,950","£300,000",All,+50%
RG12,Sep 2006,Dec 2018,"£189,950","£300,000",Terraced,+58%
RG12,Sep 2006,Dec 2018,"£239,950","£335,000",Semi,+40%
RG14,Sep 2006,Dec 2018,"£154,950","£209,975",Flat,+36%
RG14,Sep 2006,Dec 2018,"£375,000","£457,500",Detached,+22%
RG14,Sep 2006,Dec 2018,"£239,950","£299,950",All,+25%
RG14,Sep 2006,Dec 2018,"£192,500","£285,000",Terraced,+48%
RG14,Sep 2006,Dec 2018,"£239,950","£360,000",Semi,+50%
RG17,Sep 2006,Dec 2018,"£139,950","£207,500",Flat,+48%
RG17,Sep 2006,Dec 2018,"£355,000","£585,000",Detached,+65%
RG17,Sep 2006,Dec 2018,"£278,725","£425,000",All,+52%
RG17,Sep 2006,Dec 2018,"£201,450","£322,500",Terraced,+60%
RG17,Sep 2006,Dec 2018,"£234,950","£330,000",Semi,+40%
RG18,Sep 2006,Dec 2018,"£175,000","£239,999",Flat,+37%
RG18,Sep 2006,Dec 2018,"£352,500","£557,500",Detached,+58%
RG18,Sep 2006,Dec 2018,"£275,000","£399,950",All,+45%
RG18,Sep 2006,Dec 2018,"£215,000","£325,000",Terraced,+51%
RG18,Sep 2006,Dec 2018,"£227,950","£340,000",Semi,+49%
RG19,Sep 2006,Dec 2018,"£143,000","£172,475",Flat,+21%
RG19,Sep 2006,Dec 2018,"£299,950","£514,950",Detached,+72%
RG19,Sep 2006,Dec 2018,"£244,950","£329,500",All,+35%
RG19,Sep 2006,Dec 2018,"£192,950","£260,000",Terraced,+35%
RG19,Sep 2006,Dec 2018,"£222,450","£325,000",Semi,+46%
RG2,Sep 2006,Dec 2018,"£139,950","£219,000",Flat,+56%
RG2,Sep 2006,Dec 2018,"£419,950","£600,000",Detached,+43%
RG2,Sep 2006,Dec 2018,"£224,950","£329,975",All,+47%
RG2,Sep 2006,Dec 2018,"£189,950","£300,000",Terraced,+58%
RG2,Sep 2006,Dec 2018,"£229,950","£350,000",Semi,+52%
RG20,Sep 2006,Dec 2018,"£143,725","£184,975",Flat,+29%
RG20,Sep 2006,Dec 2018,"£471,250","£697,475",Detached,+48%
RG20,Sep 2006,Dec 2018,"£334,998","£500,000",All,+49%
RG20,Sep 2006,Dec 2018,"£237,475","£325,000",Terraced,+37%
RG20,Sep 2006,Dec 2018,"£257,500","£385,000",Semi,+50%
RG21,Sep 2006,Dec 2018,"£144,950","£190,000",Flat,+31%
RG21,Sep 2006,Dec 2018,"£249,950","£525,000",Detached,+110%
RG21,Sep 2006,Dec 2018,"£183,250","£220,000",All,+20%
RG21,Sep 2006,Dec 2018,"£194,950","£250,000",Terraced,+28%
RG21,Sep 2006,Dec 2018,"£217,725","£300,000",Semi,+38%
RG22,Sep 2006,Dec 2018,"£137,975","£174,975",Flat,+27%
RG22,Sep 2006,Dec 2018,"£299,950","£430,000",Detached,+43%
RG22,Sep 2006,Dec 2018,"£197,500","£290,000",All,+47%
RG22,Sep 2006,Dec 2018,"£169,950","£262,250",Terraced,+54%
RG22,Sep 2006,Dec 2018,"£194,950","£275,000",Semi,+41%
RG23,Sep 2006,Dec 2018,-,"£59,688",Flat,-
RG23,Sep 2006,Dec 2018,"£319,725","£550,000",Detached,+72%
RG23,Sep 2006,Dec 2018,"£249,973","£366,250",All,+47%
RG23,Sep 2006,Dec 2018,"£182,450","£245,000",Terraced,+34%
RG23,Sep 2006,Dec 2018,"£229,995","£330,000",Semi,+43%
RG24,Sep 2006,Dec 2018,"£139,000","£182,500",Flat,+31%
RG24,Sep 2006,Dec 2018,"£342,498","£515,000",Detached,+50%
RG24,Sep 2006,Dec 2018,"£229,950","£315,000",All,+37%
RG24,Sep 2006,Dec 2018,"£172,950","£272,500",Terraced,+58%
RG24,Sep 2006,Dec 2018,"£278,000","£304,500",Semi,+10%
RG25,Sep 2006,Dec 2018,"£135,000","£139,950",Flat,+4%
RG25,Sep 2006,Dec 2018,"£440,000","£580,000",Detached,+32%
RG25,Sep 2006,Dec 2018,"£339,975","£440,000",All,+29%
RG25,Sep 2006,Dec 2018,"£250,000","£313,750",Terraced,+26%
RG25,Sep 2006,Dec 2018,"£305,000","£449,995",Semi,+48%
RG25,Sep 2006,Dec 2018,"£135,000","£139,950",Flat,+4%
RG25,Sep 2006,Dec 2018,"£440,000","£580,000",Detached,+32%
RG25,Sep 2006,Dec 2018,"£339,975","£440,000",All,+29%
RG25,Sep 2006,Dec 2018,"£250,000","£313,750",Terraced,+26%
RG25,Sep 2006,Dec 2018,"£305,000","£449,995",Semi,+48%
RG26,Sep 2006,Dec 2018,"£164,950","£195,000",Flat,+18%
RG26,Sep 2006,Dec 2018,"£349,950","£550,000",Detached,+57%
RG26,Sep 2006,Dec 2018,"£247,475","£375,000",All,+52%
RG26,Sep 2006,Dec 2018,"£181,450","£275,000",Terraced,+52%
RG26,Sep 2006,Dec 2018,"£227,450","£297,500",Semi,+31%
RG27,Sep 2006,Dec 2018,"£183,500","£252,500",Flat,+38%
RG27,Sep 2006,Dec 2018,"£474,975","£670,000",Detached,+41%
RG27,Sep 2006,Dec 2018,"£379,950","£444,995",All,+17%
RG27,Sep 2006,Dec 2018,"£269,950","£425,000",Terraced,+57%
RG27,Sep 2006,Dec 2018,"£277,475","£366,500",Semi,+32%
RG28,Sep 2006,Dec 2018,"£135,250","£151,500",Flat,+12%
RG28,Sep 2006,Dec 2018,"£387,498","£617,500",Detached,+59%
RG28,Sep 2006,Dec 2018,"£230,000","£374,995",All,+63%
RG28,Sep 2006,Dec 2018,"£217,500","£279,999",Terraced,+29%
RG28,Sep 2006,Dec 2018,"£229,950","£335,000",Semi,+46%
RG29,Sep 2006,Dec 2018,"£299,975","£225,000",Flat,-25%
RG29,Sep 2006,Dec 2018,"£499,950","£760,000",Detached,+52%
RG29,Sep 2006,Dec 2018,"£330,000","£425,000",All,+29%
RG29,Sep 2006,Dec 2018,"£207,450","£347,500",Terraced,+68%
RG29,Sep 2006,Dec 2018,"£299,975","£412,500",Semi,+38%
RG30,Sep 2006,Dec 2018,"£145,975","£215,000",Flat,+47%
RG30,Sep 2006,Dec 2018,"£304,950","£415,000",Detached,+36%
RG30,Sep 2006,Dec 2018,"£189,950","£287,500",All,+51%
RG30,Sep 2006,Dec 2018,"£174,950","£275,000",Terraced,+57%
RG30,Sep 2006,Dec 2018,"£229,950","£325,000",Semi,+41%
RG4,Sep 2006,Dec 2018,"£177,498","£237,500",Flat,+34%
RG4,Sep 2006,Dec 2018,"£415,000","£685,000",Detached,+65%
RG4,Sep 2006,Dec 2018,"£330,000","£449,950",All,+36%
RG4,Sep 2006,Dec 2018,"£230,000","£344,950",Terraced,+50%
RG4,Sep 2006,Dec 2018,"£295,000","£417,450",Semi,+42%
RG31,Sep 2006,Dec 2018,"£145,950","£202,500",Flat,+39%
RG31,Sep 2006,Dec 2018,"£367,475","£495,000",Detached,+35%
RG31,Sep 2006,Dec 2018,"£247,950","£350,000",All,+41%
RG31,Sep 2006,Dec 2018,"£178,950","£290,000",Terraced,+62%
RG31,Sep 2006,Dec 2018,"£239,950","£350,000",Semi,+46%
RG40,Sep 2006,Dec 2018,"£197,475","£279,000",Flat,+41%
RG40,Sep 2006,Dec 2018,"£470,000","£680,000",Detached,+45%
RG40,Sep 2006,Dec 2018,"£349,975","£480,000",All,+37%
RG40,Sep 2006,Dec 2018,"£225,000","£350,000",Terraced,+56%
RG40,Sep 2006,Dec 2018,"£279,950","£441,250",Semi,+58%
RG42,Sep 2006,Dec 2018,"£245,000","£229,950",Flat,-6%
RG42,Sep 2006,Dec 2018,"£399,950","£585,000",Detached,+46%
RG42,Sep 2006,Dec 2018,"£292,450","£415,000",All,+42%
RG42,Sep 2006,Dec 2018,"£201,473","£355,000",Terraced,+76%
RG42,Sep 2006,Dec 2018,"£274,975","£400,000",Semi,+45%
RG45,Sep 2006,Dec 2018,"£158,950","£220,000",Flat,+38%
RG45,Sep 2006,Dec 2018,"£425,000","£595,000",Detached,+40%
RG45,Sep 2006,Dec 2018,"£295,000","£450,000",All,+53%
RG45,Sep 2006,Dec 2018,"£255,000","£422,748",Terraced,+66%
RG45,Sep 2006,Dec 2018,"£273,975","£400,000",Semi,+46%
RG41,Sep 2006,Dec 2018,"£179,950","£230,000",Flat,+28%
RG41,Sep 2006,Dec 2018,"£372,450","£575,000",Detached,+54%
RG41,Sep 2006,Dec 2018,"£315,000","£450,000",All,+43%
RG41,Sep 2006,Dec 2018,"£219,950","£300,000",Terraced,+36%
RG41,Sep 2006,Dec 2018,"£249,950","£392,000",Semi,+57%
RG5,Sep 2006,Dec 2018,"£149,975","£230,000",Flat,+53%
RG5,Sep 2006,Dec 2018,"£359,975","£575,000",Detached,+60%
RG5,Sep 2006,Dec 2018,"£249,950","£400,000",All,+60%
RG5,Sep 2006,Dec 2018,"£192,950","£325,000",Terraced,+68%
RG5,Sep 2006,Dec 2018,"£246,450","£399,975",Semi,+62%
RG6,Sep 2006,Dec 2018,"£139,950","£219,998",Flat,+57%
RG6,Sep 2006,Dec 2018,"£322,450","£513,500",Detached,+59%
RG6,Sep 2006,Dec 2018,"£269,950","£400,000",All,+48%
RG6,Sep 2006,Dec 2018,"£194,950","£290,000",Terraced,+49%
RG6,Sep 2006,Dec 2018,"£244,950","£405,000",Semi,+65%
RG7,Sep 2006,Dec 2018,"£197,500","£229,000",Flat,+16%
RG7,Sep 2006,Dec 2018,"£425,000","£600,000",Detached,+41%
RG7,Sep 2006,Dec 2018,"£354,975","£440,000",All,+24%
RG7,Sep 2006,Dec 2018,"£204,950","£307,500",Terraced,+50%
RG7,Sep 2006,Dec 2018,"£269,950","£395,000",Semi,+46%
RG8,Sep 2006,Dec 2018,"£220,000","£290,000",Flat,+32%
RG8,Sep 2006,Dec 2018,"£425,000","£750,000",Detached,+76%
RG8,Sep 2006,Dec 2018,"£350,000","£595,000",All,+70%
RG8,Sep 2006,Dec 2018,"£312,475","£347,500",Terraced,+11%
RG8,Sep 2006,Dec 2018,"£362,500","£530,000",Semi,+46%
RG9,Sep 2006,Dec 2018,"£249,975","£422,500",Flat,+69%
RG9,Sep 2006,Dec 2018,"£645,000","£1,250,000",Detached,+94%
RG9,Sep 2006,Dec 2018,"£450,000","£695,000",All,+54%
RG9,Sep 2006,Dec 2018,"£372,475","£517,500",Terraced,+39%
RG9,Sep 2006,Dec 2018,"£365,000","£600,000",Semi,+64%
RH1,Sep 2006,Dec 2018,"£175,500","£230,000",Flat,+31%
RH1,Sep 2006,Dec 2018,"£399,950","£625,000",Detached,+56%
RH1,Sep 2006,Dec 2018,"£259,975","£375,000",All,+44%
RH1,Sep 2006,Dec 2018,"£219,995","£376,500",Terraced,+71%
RH1,Sep 2006,Dec 2018,"£265,000","£425,000",Semi,+60%
RH10,Sep 2006,Dec 2018,"£155,000","£230,000",Flat,+48%
RH10,Sep 2006,Dec 2018,"£334,950","£534,950",Detached,+60%
RH10,Sep 2006,Dec 2018,"£239,950","£325,000",All,+35%
RH10,Sep 2006,Dec 2018,"£199,950","£307,500",Terraced,+54%
RH10,Sep 2006,Dec 2018,"£239,950","£350,000",Semi,+46%
RH11,Sep 2006,Dec 2018,"£135,000","£190,000",Flat,+41%
RH11,Sep 2006,Dec 2018,"£345,000","£553,498",Detached,+60%
RH11,Sep 2006,Dec 2018,"£179,950","£280,000",All,+56%
RH11,Sep 2006,Dec 2018,"£172,950","£272,500",Terraced,+58%
RH11,Sep 2006,Dec 2018,"£214,950","£300,000",Semi,+40%
RH12,Sep 2006,Dec 2018,"£164,950","£250,000",Flat,+52%
RH12,Sep 2006,Dec 2018,"£427,475","£656,500",Detached,+54%
RH12,Sep 2006,Dec 2018,"£274,950","£374,975",All,+36%
RH12,Sep 2006,Dec 2018,"£209,950","£315,000",Terraced,+50%
RH12,Sep 2006,Dec 2018,"£252,000","£375,000",Semi,+49%
RH13,Sep 2006,Dec 2018,"£168,950","£198,750",Flat,+18%
RH13,Sep 2006,Dec 2018,"£439,950","£675,000",Detached,+53%
RH13,Sep 2006,Dec 2018,"£309,950","£400,000",All,+29%
RH13,Sep 2006,Dec 2018,"£219,475","£292,500",Terraced,+33%
RH13,Sep 2006,Dec 2018,"£277,475","£360,000",Semi,+30%
RH14,Sep 2006,Dec 2018,"£145,000","£180,000",Flat,+24%
RH14,Sep 2006,Dec 2018,"£495,000","£589,950",Detached,+19%
RH14,Sep 2006,Dec 2018,"£349,950","£450,000",All,+29%
RH14,Sep 2006,Dec 2018,"£199,950","£317,500",Terraced,+59%
RH14,Sep 2006,Dec 2018,"£315,000","£395,000",Semi,+25%
RH15,Sep 2006,Dec 2018,"£142,500","£269,995",Flat,+89%
RH15,Sep 2006,Dec 2018,"£315,000","£499,950",Detached,+59%
RH15,Sep 2006,Dec 2018,"£229,950","£359,950",All,+57%
RH15,Sep 2006,Dec 2018,"£184,950","£289,975",Terraced,+57%
RH15,Sep 2006,Dec 2018,"£229,950","£350,000",Semi,+52%
RH16,Sep 2006,Dec 2018,"£174,950","£260,000",Flat,+49%
RH16,Sep 2006,Dec 2018,"£399,950","£580,000",Detached,+45%
RH16,Sep 2006,Dec 2018,"£235,000","£375,000",All,+60%
RH16,Sep 2006,Dec 2018,"£234,725","£365,000",Terraced,+56%
RH16,Sep 2006,Dec 2018,"£247,500","£390,000",Semi,+58%
RH17,Sep 2006,Dec 2018,"£169,500","£285,000",Flat,+68%
RH17,Sep 2006,Dec 2018,"£439,950","£695,000",Detached,+58%
RH17,Sep 2006,Dec 2018,"£339,950","£499,975",All,+47%
RH17,Sep 2006,Dec 2018,"£287,250","£375,000",Terraced,+31%
RH17,Sep 2006,Dec 2018,"£295,000","£425,000",Semi,+44%
RH18,Sep 2006,Dec 2018,"£212,475","£225,000",Flat,+6%
RH18,Sep 2006,Dec 2018,"£399,500","£715,000",Detached,+79%
RH18,Sep 2006,Dec 2018,"£284,950","£495,000",All,+74%
RH18,Sep 2006,Dec 2018,"£245,975","£475,000",Terraced,+93%
RH18,Sep 2006,Dec 2018,"£252,500","£400,000",Semi,+58%
RH19,Sep 2006,Dec 2018,"£169,950","£250,000",Flat,+47%
RH19,Sep 2006,Dec 2018,"£340,000","£611,000",Detached,+80%
RH19,Sep 2006,Dec 2018,"£249,975","£375,000",All,+50%
RH19,Sep 2006,Dec 2018,"£199,950","£315,000",Terraced,+58%
RH19,Sep 2006,Dec 2018,"£249,950","£365,000",Semi,+46%
RH2,Sep 2006,Dec 2018,"£205,000","£315,000",Flat,+54%
RH2,Sep 2006,Dec 2018,"£625,000","£850,000",Detached,+36%
RH2,Sep 2006,Dec 2018,"£299,950","£450,000",All,+50%
RH2,Sep 2006,Dec 2018,"£249,950","£425,000",Terraced,+70%
RH2,Sep 2006,Dec 2018,"£289,950","£450,000",Semi,+55%
RH20,Sep 2006,Dec 2018,"£155,000","£190,000",Flat,+23%
RH20,Sep 2006,Dec 2018,"£399,973","£624,950",Detached,+56%
RH20,Sep 2006,Dec 2018,"£349,950","£452,500",All,+29%
RH20,Sep 2006,Dec 2018,"£239,950","£312,500",Terraced,+30%
RH20,Sep 2006,Dec 2018,"£257,000","£332,475",Semi,+29%
RH3,Sep 2006,Dec 2018,"£324,950","£320,000",Flat,-2%
RH3,Sep 2006,Dec 2018,"£1,242,500","£762,500",Detached,-39%
RH3,Sep 2006,Dec 2018,"£347,000","£525,000",All,+51%
RH3,Sep 2006,Dec 2018,"£297,475","£387,500",Terraced,+30%
RH3,Sep 2006,Dec 2018,"£299,975","£510,000",Semi,+70%
RH4,Sep 2006,Dec 2018,"£219,950","£255,000",Flat,+16%
RH4,Sep 2006,Dec 2018,"£483,750","£750,000",Detached,+55%
RH4,Sep 2006,Dec 2018,"£299,950","£360,000",All,+20%
RH4,Sep 2006,Dec 2018,"£259,950","£450,000",Terraced,+73%
RH4,Sep 2006,Dec 2018,"£339,975","£485,000",Semi,+43%
RH5,Sep 2006,Dec 2018,"£250,000","£255,500",Flat,+2%
RH5,Sep 2006,Dec 2018,"£519,475","£897,500",Detached,+73%
RH5,Sep 2006,Dec 2018,"£375,000","£497,750",All,+33%
RH5,Sep 2006,Dec 2018,"£255,000","£327,500",Terraced,+28%
RH5,Sep 2006,Dec 2018,"£445,000","£425,000",Semi,-4%
RH6,Sep 2006,Dec 2018,"£161,950","£228,000",Flat,+41%
RH6,Sep 2006,Dec 2018,"£398,975","£525,000",Detached,+32%
RH6,Sep 2006,Dec 2018,"£260,000","£415,000",All,+60%
RH6,Sep 2006,Dec 2018,"£196,500","£325,000",Terraced,+65%
RH6,Sep 2006,Dec 2018,"£245,000","£387,500",Semi,+58%
RH7,Sep 2006,Dec 2018,"£189,950","£235,000",Flat,+24%
RH7,Sep 2006,Dec 2018,"£542,500","£762,500",Detached,+41%
RH7,Sep 2006,Dec 2018,"£395,000","£475,000",All,+20%
RH7,Sep 2006,Dec 2018,"£242,500","£395,000",Terraced,+63%
RH7,Sep 2006,Dec 2018,"£272,450","£400,000",Semi,+47%
RH9,Sep 2006,Dec 2018,"£224,950","£270,000",Flat,+20%
RH9,Sep 2006,Dec 2018,"£469,950","£1,075,000",Detached,+129%
RH9,Sep 2006,Dec 2018,"£345,000","£429,975",All,+25%
RH9,Sep 2006,Dec 2018,"£275,950","£350,000",Terraced,+27%
RH9,Sep 2006,Dec 2018,"£344,975","£395,000",Semi,+15%
RM1,Sep 2006,Dec 2018,"£149,995","£250,000",Flat,+67%
RM1,Sep 2006,Dec 2018,"£412,500","£625,000",Detached,+52%
RM1,Sep 2006,Dec 2018,"£199,995","£400,000",All,+100%
RM1,Sep 2006,Dec 2018,"£212,495","£412,500",Terraced,+94%
RM1,Sep 2006,Dec 2018,"£240,000","£425,000",Semi,+77%
RM10,Sep 2006,Dec 2018,"£119,995","£212,499",Flat,+77%
RM10,Sep 2006,Dec 2018,"£252,500","£437,500",Detached,+73%
RM10,Sep 2006,Dec 2018,"£178,498","£310,000",All,+74%
RM10,Sep 2006,Dec 2018,"£176,995","£325,000",Terraced,+84%
RM10,Sep 2006,Dec 2018,"£192,995","£340,000",Semi,+76%
RM11,Sep 2006,Dec 2018,"£189,995","£257,500",Flat,+36%
